f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,num_hands,label,timestamp
0.0,0.0,0.0,0.1712869256734848,-0.6337994933128357,0.0849011167883873,0.546046793460846,-0.8365167379379272,0.09875950962305069,0.9025012254714966,-0.7462389469146729,0.11446604877710342,1.0753203630447388,-0.5544056296348572,0.12219543009996414,0.8644407987594604,-0.7833586931228638,-0.1179194301366806,1.3975801467895508,-0.9239912033081055,-0.20032823085784912,1.7345982789993286,-0.98850017786026,-0.250054270029068,1.9779168367385864,-1.0376379489898682,-0.27807414531707764,0.9332084059715271,-0.3325263559818268,-0.13619232177734375,1.2737730741500854,-0.5008425712585449,-0.09828462451696396,1.1473296880722046,-0.5595195889472961,0.006508641876280308,0.9840568900108337,-0.5544382929801941,0.06500222533941269,0.8934442400932312,0.05184716731309891,-0.14174047112464905,1.1612812280654907,-0.16340641677379608,-0.12576255202293396,1.0660914182662964,-0.212887242436409,-0.03324803709983826,0.9141068458557129,-0.18924127519130707,0.02008877694606781,0.8236833810806274,0.3758808374404907,-0.13225328922271729,1.0320687294006348,0.13553228974342346,-0.0874607041478157,0.9475100040435791,0.07647620886564255,0.008556494489312172,0.8250939249992371,0.09194950014352798,0.07362380623817444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,�L,2025-09-28T00:41:22.096723
0.0,0.0,0.0,0.24920110404491425,-0.5220091938972473,0.07790601253509521,0.6455066800117493,-0.6430288553237915,0.10838392376899719,0.9157757759094238,-0.4791267514228821,0.1285344511270523,1.0248900651931763,-0.26498904824256897,0.13584665954113007,0.9300394654273987,-0.5646678805351257,-0.05854769051074982,1.4102438688278198,-0.7007859349250793,-0.08572112768888474,1.7091059684753418,-0.7675686478614807,-0.0962221547961235,1.935289978981018,-0.8241190314292908,-0.10636179894208908,0.9817551970481873,-0.15914176404476166,-0.10406982153654099,1.2925946712493896,-0.3188742399215698,-0.09144438058137894,1.148547887802124,-0.38383856415748596,-0.02212255820631981,0.9733385443687439,-0.3727773427963257,0.02603321149945259,0.9367256164550781,0.2022773027420044,-0.13605226576328278,1.1866354942321777,0.013858895748853683,-0.11906475573778152,1.0829120874404907,-0.059912387281656265,-0.037835072726011276,0.9344743490219116,-0.045046817511320114,0.012354819104075432,0.8515820503234863,0.4880722463130951,-0.16035953164100647,1.0582916736602783,0.288455069065094,-0.11451433598995209,0.9717260003089905,0.2184712439775467,-0.01918335258960724,0.8396173715591431,0.23670624196529388,0.04818587005138397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,�L,2025-09-28T00:41:22.260393
0.0,0.0,0.0,0.2502216100692749,-0.5390092730522156,0.05950624868273735,0.6281759142875671,-0.686199426651001,0.08091558516025543,0.8947963118553162,-0.5609384775161743,0.08946090191602707,1.0040677785873413,-0.35813987255096436,0.08836843073368073,0.9191378355026245,-0.6376208662986755,-0.03616443648934364,1.3824659585952759,-0.7678901553153992,-0.06741746515035629,1.6675291061401367,-0.8169316053390503,-0.08270106464624405,1.8873214721679688,-0.8643996119499207,-0.09751623868942261,0.9651880264282227,-0.25026625394821167,-0.0760195329785347,1.2475600242614746,-0.394033819437027,-0.0833996906876564,1.1219589710235596,-0.4488147497177124,-0.03302179276943207,0.9645625948905945,-0.4358035624027252,0.005394567735493183,0.9256503582000732,0.08866038173437119,-0.10649817436933517,1.132187843322754,-0.09171676635742188,-0.09352140128612518,1.0333218574523926,-0.1486005187034607,-0.01919029839336872,0.8903481364250183,-0.12493696808815002,0.026812409982085228,0.8540728092193604,0.35594549775123596,-0.1349557638168335,1.0404213666915894,0.18345029652118683,-0.09773822128772736,0.9502771496772766,0.13290821015834808,-0.018419256433844566,0.824096143245697,0.15612977743148804,0.04001747816801071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,�L,2025-09-28T00:41:22.349033
0.0,0.0,0.0,0.24201884865760803,-0.530095100402832,0.06057349219918251,0.6343016624450684,-0.6724223494529724,0.09159877896308899,0.913647472858429,-0.5501927137374878,0.10892867296934128,1.0404837131500244,-0.37225401401519775,0.11887418478727341,0.9254493117332458,-0.6146394610404968,-0.0020642161834985018,1.3871400356292725,-0.752076268196106,-0.007261868100613356,1.6615538597106934,-0.8104393482208252,-0.0007869244436733425,1.8722680807113647,-0.8584904074668884,-0.0008061688276939094,0.9700624346733093,-0.23998047411441803,-0.03725852817296982,1.2354143857955933,-0.40472790598869324,-0.030532479286193848,1.1047992706298828,-0.46959516406059265,0.018805406987667084,0.9550210237503052,-0.4468400478363037,0.05539076030254364,0.9349595904350281,0.08952352404594421,-0.06305626034736633,1.1441677808761597,-0.10743444412946701,-0.04449562355875969,1.0407986640930176,-0.17637749016284943,0.025017449632287025,0.90413498878479,-0.14899083971977234,0.06745284050703049,0.8711084723472595,0.3489786386489868,-0.08598681539297104,1.057407259941101,0.16207024455070496,-0.03636723756790161,0.9713020324707031,0.09576760232448578,0.04670269042253494,0.849232017993927,0.11999103426933289,0.10632168501615524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,�L,2025-09-28T00:41:22.438602
0.0,0.0,0.0,0.2569287419319153,-0.513086199760437,0.06536548584699631,0.6491824984550476,-0.6466554999351501,0.09939578175544739,0.9228839874267578,-0.5167156457901001,0.11871509999036789,1.0457861423492432,-0.3282775580883026,0.130609929561615,0.9374852180480957,-0.5968005061149597,0.007023476995527744,1.3924192190170288,-0.7297726273536682,0.007054086774587631,1.660514235496521,-0.7904523015022278,0.016066698357462883,1.8663057088851929,-0.8403781652450562,0.01677490770816803,0.9737609028816223,-0.22537334263324738,-0.03156714513897896,1.2432612180709839,-0.3799712657928467,-0.02219526655972004,1.1176029443740845,-0.44534438848495483,0.02504109777510166,0.9695647954940796,-0.4277622401714325,0.05975336208939552,0.9332087635993958,0.10265382379293442,-0.06027209386229515,1.1435102224349976,-0.08325303345918655,-0.03645371273159981,1.042102336883545,-0.15114639699459076,0.032107848674058914,0.9071979522705078,-0.1292843371629715,0.07218916714191437,0.8651201128959656,0.36179861426353455,-0.08640113472938538,1.0512681007385254,0.18360216915607452,-0.03450869396328926,0.9649086594581604,0.12020271271467209,0.04747641459107399,0.843311071395874,0.14211873710155487,0.10545232892036438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,�L,2025-09-28T00:41:22.534567
0.0,0.0,0.0,0.26169145107269287,-0.5170446038246155,0.07290606945753098,0.6477860808372498,-0.6487025618553162,0.11116363108158112,0.9178162217140198,-0.5253124833106995,0.13177697360515594,1.040941834449768,-0.3401895761489868,0.14433099329471588,0.9341707229614258,-0.590442419052124,0.021336819976568222,1.3914663791656494,-0.7345444560050964,0.021464591845870018,1.6637142896652222,-0.7946362495422363,0.028957514092326164,1.8754879236221313,-0.8435014486312866,0.02923625335097313,0.9734230637550354,-0.22815436124801636,-0.019828207790851593,1.2515684366226196,-0.3950763940811157,-0.009715947322547436,1.1322606801986694,-0.45953792333602905,0.034578289836645126,0.985305905342102,-0.4424000084400177,0.06838635355234146,0.9360571503639221,0.09193853288888931,-0.05074244365096092,1.1555265188217163,-0.10154575109481812,-0.02568899095058441,1.0567282438278198,-0.17141613364219666,0.04045403376221657,0.9217385649681091,-0.1487693041563034,0.08022893220186234,0.8704822063446045,0.3438505232334137,-0.07855939865112305,1.0699585676193237,0.1650950014591217,-0.025073939934372902,0.988200306892395,0.098337821662426,0.05624948441982269,0.8652192950248718,0.11895910650491714,0.11447985470294952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,�L,2025-09-28T00:41:22.619415
0.0,0.0,0.0,0.2616210877895355,-0.5049061179161072,0.07266387343406677,0.6552882790565491,-0.6361492276191711,0.11035115271806717,0.9273642301559448,-0.5214850306510925,0.1327613741159439,1.0466793775558472,-0.3296515941619873,0.14677713811397552,0.9375050663948059,-0.5883193612098694,0.008547062985599041,1.3961673974990845,-0.7248790860176086,0.01587636023759842,1.6638473272323608,-0.7865527868270874,0.0319850817322731,1.8706783056259155,-0.8402892351150513,0.0369616337120533,0.9739428758621216,-0.22473396360874176,-0.03049284964799881,1.2446770668029785,-0.380731463432312,-0.0160874892026186,1.1222985982894897,-0.4451230466365814,0.03183569014072418,0.9740791916847229,-0.4358501434326172,0.06660625338554382,0.936164379119873,0.09875434637069702,-0.05737896263599396,1.1425708532333374,-0.09231875091791153,-0.025996435433626175,1.0409384965896606,-0.1557711362838745,0.04175284504890442,0.9063852429389954,-0.13701273500919342,0.07995467633008957,0.8709993362426758,0.3519207239151001,-0.08096909523010254,1.056956171989441,0.1665719449520111,-0.023565297946333885,0.9712406396865845,0.10984749346971512,0.05735326185822487,0.8495127558708191,0.13340725004673004,0.11388229578733444,0.0,0.0,0.0,0.14875419437885284,-0.6397746801376343,0.07670097798109055,0.5075076818466187,-0.8531619906425476,0.09610407799482346,0.8405881524085999,-0.7667471766471863,0.11106296628713608,0.9996524453163147,-0.5645444393157959,0.11960066109895706,0.8420610427856445,-0.8003453612327576,-0.06800919771194458,1.361021637916565,-0.9651221632957458,-0.12964501976966858,1.6871830224990845,-1.0258082151412964,-0.15841259062290192,1.9166771173477173,-1.0647040605545044,-0.17141325771808624,0.9215914011001587,-0.37759190797805786,-0.08996522426605225,1.2497833967208862,-0.5499286651611328,-0.0634673684835434,1.138753056526184,-0.600432276725769,0.02682570554316044,0.9825001955032349,-0.5829623937606812,0.08351266384124756,0.8960790634155273,-0.009966707788407803,-0.10267756879329681,1.1495262384414673,-0.21982388198375702,-0.09541737288236618,1.0641080141067505,-0.2651521563529968,-0.01613728515803814,0.9257223010063171,-0.23507080972194672,0.03360207378864288,0.8385829329490662,0.3019498884677887,-0.10312530398368835,1.0452942848205566,0.08011725544929504,-0.06317559629678726,0.9688594937324524,0.029364578425884247,0.02325400710105896,0.851978600025177,0.04555102810263634,0.0845610722899437,2,�L,2025-09-28T00:41:22.737767
0.0,0.0,0.0,0.2503634989261627,-0.5447299480438232,0.07708378881216049,0.6231752634048462,-0.6968796849250793,0.12088887393474579,0.8950592875480652,-0.5876384973526001,0.14889313280582428,1.0136752128601074,-0.4027858078479767,0.16771848499774933,0.9111423492431641,-0.6536000967025757,0.016065824776887894,1.3592898845672607,-0.8077856302261353,0.011577916331589222,1.626054048538208,-0.8614178895950317,0.01759309321641922,1.8322392702102661,-0.9048261642456055,0.01914840377867222,0.95747971534729,-0.28750431537628174,-0.023954829201102257,1.255311131477356,-0.43514665961265564,-0.014227058738470078,1.1295839548110962,-0.48700180649757385,0.03543936833739281,0.977971076965332,-0.47566136717796326,0.07557535171508789,0.9254396557807922,0.0388561449944973,-0.05383190140128136,1.140198826789856,-0.14127081632614136,-0.026722101494669914,1.0374501943588257,-0.2029179185628891,0.03808379918336868,0.9042268991470337,-0.1869485080242157,0.07762975990772247,0.8632444143295288,0.2942138910293579,-0.07995268702507019,1.0428273677825928,0.12367486208677292,-0.025907615199685097,0.9576128125190735,0.06905302405357361,0.05025371536612511,0.8377651572227478,0.08477766811847687,0.10439074784517288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,�L,2025-09-28T00:41:22.790578
0.0,0.0,0.0,0.24900250136852264,-0.53184574842453,0.0815255343914032,0.6234086751937866,-0.6915296912193298,0.11993229389190674,0.8908106684684753,-0.5838910937309265,0.1414143294095993,1.0099830627441406,-0.3991125524044037,0.15431736409664154,0.9036789536476135,-0.6482132077217102,0.016365444287657738,1.3522005081176758,-0.806496262550354,0.017803875729441643,1.6118370294570923,-0.873248815536499,0.029081720858812332,1.8125816583633423,-0.9315897822380066,0.03371512144804001,0.955035388469696,-0.29536017775535583,-0.025878403335809708,1.2547317743301392,-0.45467743277549744,-0.011528370901942253,1.1277775764465332,-0.5060847997665405,0.03994426131248474,0.9734770059585571,-0.49185875058174133,0.0812748596072197,0.9287794232368469,0.02414436638355255,-0.05612384155392647,1.1434612274169922,-0.16003666818141937,-0.026127232238650322,1.038215160369873,-0.21579289436340332,0.04006611183285713,0.9019225239753723,-0.19703495502471924,0.08088052272796631,0.8713060021400452,0.2783867120742798,-0.08152471482753754,1.0494061708450317,0.09604045748710632,-0.02349601686000824,0.9598727822303772,0.04600336030125618,0.05884081497788429,0.8373939394950867,0.06650131940841675,0.11795900762081146,0.0,0.0,0.0,0.17360107600688934,-0.618655800819397,0.06703801453113556,0.5160488486289978,-0.8390247225761414,0.06798673421144485,0.8493428230285645,-0.7487919926643372,0.07084067910909653,1.0212539434432983,-0.5825383067131042,0.06811448186635971,0.8422043323516846,-0.7991666197776794,-0.1190468817949295,1.3489859104156494,-0.9935629367828369,-0.20788425207138062,1.6739882230758667,-1.0723658800125122,-0.2624722123146057,1.9070342779159546,-1.1329634189605713,-0.2941189408302307,0.918238639831543,-0.37060266733169556,-0.13961175084114075,1.2668040990829468,-0.5368852615356445,-0.12029485404491425,1.1393579244613647,-0.5771806240081787,-0.03070196509361267,0.9751483201980591,-0.5610855221748352,0.02138639986515045,0.8903658986091614,-0.009277736768126488,-0.15035328269004822,1.1516120433807373,-0.1919403076171875,-0.14661580324172974,1.053812026977539,-0.23170612752437592,-0.06387152522802353,0.9113107323646545,-0.21104104816913605,-0.015565583482384682,0.8299760222434998,0.29695531725883484,-0.1484905481338501,1.0252896547317505,0.08432392030954361,-0.11422741413116455,0.931357741355896,0.04114414006471634,-0.025168491527438164,0.8090458512306213,0.057949598878622055,0.03561455383896828,2,�L,2025-09-28T00:41:22.919978
0.0,0.0,0.0,0.24207879602909088,-0.542297899723053,0.0927058607339859,0.6108865141868591,-0.7006258368492126,0.1400841325521469,0.8768314719200134,-0.5931972861289978,0.168350949883461,0.9961913824081421,-0.41107192635536194,0.18568356335163116,0.8973673582077026,-0.6716840267181396,0.024387620389461517,1.3434802293777466,-0.8394991159439087,0.030785704031586647,1.6074553728103638,-0.9140647053718567,0.04458249360322952,1.807897686958313,-0.9746456742286682,0.050898477435112,0.9479405879974365,-0.3177318871021271,-0.02133267931640148,1.2377244234085083,-0.4516981244087219,0.0010758466087281704,1.1119762659072876,-0.4927021265029907,0.05609988048672676,0.9571011662483215,-0.4759623110294342,0.09752742201089859,0.9176470041275024,0.0069686719216406345,-0.05459654703736305,1.1312284469604492,-0.14996398985385895,-0.016300508752465248,1.0296369791030884,-0.19634942710399628,0.04932721331715584,0.8944469094276428,-0.17765375971794128,0.08586481213569641,0.8561598658561707,0.263521283864975,-0.08227652311325073,1.0281819105148315,0.10400263965129852,-0.015751667320728302,0.9410491585731506,0.06425345689058304,0.06629583984613419,0.8224908113479614,0.08636430650949478,0.12137485295534134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,�L,2025-09-28T00:41:22.966875
