f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,num_hands,label
0.0,0.0,0.0,-0.3217765025240566,0.509551546927975,-0.0928135004757383,-0.7907290283834725,0.6922393694013769,-0.1560592415646972,-1.220247011852951,0.5928467479574524,-0.2086729639938295,-1.4950616940267911,0.4789692370372431,-0.2644610566724735,-0.9422310420043124,0.4383464417671572,-0.2205705659819793,-1.5082403740076609,0.5818475221819186,-0.3450715731394126,-1.8404148893263372,0.6706514800228269,-0.4088610419329378,-2.076156671291155,0.7054116486356815,-0.4529594997372671,-0.9746284207423662,-0.015773268320555,-0.2232725811373372,-1.349387102957076,0.1767991356337279,-0.3521210525134813,-1.1631770410882665,0.2748421139448327,-0.3575822037723361,-0.962630678502714,0.2521336367212487,-0.3492587472337681,-0.9520026960279422,-0.370514072849839,-0.2291606250448784,-1.2831416619916605,-0.1933473514848147,-0.3498334714108176,-1.1359254053921797,-0.0951640139454661,-0.3020936174558332,-0.9418616274882832,-0.1007413501843777,-0.255576648991875,-0.9205384546998088,-0.6553660400297511,-0.2388030925719914,-1.2258312060346106,-0.5339406773210188,-0.3342491965624947,-1.10695425485106,-0.4288737940473433,-0.2948971209341028,-0.9187467028578304,-0.4025644396848406,-0.2486392398322144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,-0.310301022832009,0.3815557683457781,0.0170803652637232,-0.7034520149355419,0.4291070999315616,0.0223520586692777,-1.0257215264467243,0.2890161909679528,0.0170992467933739,-1.206819625274402,0.1032834951744497,0.0120202039950368,-0.9456332810265392,0.3044497131925065,0.0073064809368826,-1.3848665562239564,0.4124158277203327,-0.0028860823806832,-1.6453631243597238,0.479199688953109,-0.0057583945769615,-1.8383231894796437,0.523857016838209,-0.0102152281315115,-0.9989167394172672,-0.0446520890791852,-0.0130972765428511,-1.2419968972897864,0.0326469287586092,-0.0432966358602729,-1.1173115702525198,0.0948450885474301,-0.0565244980102461,-0.9707542285215968,0.1237729016737986,-0.0503469567394049,-0.9852687768752894,-0.369731783396417,-0.0256262390092305,-1.1737872077139069,-0.2970891908824257,-0.055756603662038,-1.051517843337612,-0.2028884754624973,-0.036111705636718,-0.9033085314749366,-0.1713246698267416,-0.0071829716264973,-0.946894523550491,-0.6355837208784334,-0.0343952906887174,-1.1159630142966577,-0.5898175124080663,-0.0203709867911184,-1.0294000413331266,-0.5090408005772645,0.0295209177642715,-0.8961728412520261,-0.4816872486282478,0.0803200020558528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.2606303779753473,-0.0426241284845828,-0.1098826062929728,0.5314330762637454,-0.3834575055472346,-0.1370662674591863,0.6622965112359569,-0.70029331072577,-0.1553648990257966,0.7700808848514156,-0.911495316034374,-0.1496411958680417,0.4232853886648076,-0.8892480599222868,-0.0488099232657014,0.5340911586476734,-0.9821904682821736,-0.1729943684364544,0.4820073895758682,-0.6681769200554575,-0.2130254317185236,0.4221458739114366,-0.5756482466858361,-0.2206895661173539,0.2317203392347189,-0.9718235323074148,-0.043182246797565,0.3367650144066664,-0.9545390226913172,-0.1638612156487826,0.2853335140974186,-0.561477210677576,-0.1658021534560478,0.230953044605278,-0.54970263328719,-0.1382742393318179,0.0363309271235418,-0.9523385934082385,-0.063599214473004,0.1387437671085518,-0.8667785744008498,-0.2128908736018148,0.1179473636861321,-0.5000063695703718,-0.1710426278106792,0.0741883855693669,-0.4889303351749396,-0.1080349473482623,-0.1541192997097702,-0.8735214180485779,-0.0906964236396143,-0.0486765813188282,-0.7814285329693864,-0.1851992796952744,-0.0322819553500729,-0.5244680032066674,-0.1509487138872491,-0.068933055866708,-0.5079103100472728,-0.1008128331820557,0.0,0.0,0.0,-0.2700642118198191,0.2516298158033981,-0.0174189779789591,-0.6432302343102017,0.2350356689734632,-0.0245411263159568,-0.9535069704915948,0.0413061277789225,-0.0375471690712104,-1.125792490705926,-0.1968162678579316,-0.0455207802238868,-0.9385669652973818,0.3156539150588335,0.006133235912417,-1.3675874086778623,0.4348061726431703,-0.0048436646370586,-1.620695450170189,0.5046855699362237,-0.0139157889361361,-1.8094186982491696,0.547460618026536,-0.0238998497539692,-0.9994298948691206,0.0336420415931617,0.0028457475893684,-1.231148418306818,0.0419645940180552,-0.0432428840382345,-1.099264631797338,0.0650631997472027,-0.0736480389768976,-0.9484931444513612,0.0908834068496702,-0.0751189602214038,-0.9905973191324896,-0.249663722463538,0.0038436651647947,-1.174295663340834,-0.2485998076316687,-0.0399956465359534,-1.0495211852705508,-0.1860619101030511,-0.0326560784681939,-0.9011806170281286,-0.1555987627222302,-0.0076712237272688,-0.9602165908098644,-0.4926966987612733,0.0058028028387996,-1.1270695429947422,-0.5255229689235849,0.0104909103742533,-1.038589582229228,-0.4769276287397269,0.0517773516369126,-0.9081942130126464,-0.452345036849842,0.0979499703117138,2,A
0.0,0.0,0.0,0.2717424417962039,-0.055688389773018,-0.100723696723729,0.5332537002335042,-0.3765404053562041,-0.129906692005877,0.6711736566936485,-0.6691340482839803,-0.1545849612958086,0.7758679428917287,-0.8758101727755507,-0.1544465254337065,0.439582798775152,-0.8821148197378428,-0.0237232510840914,0.5547514227604337,-0.9407262022119652,-0.1458244457463961,0.5014185472049854,-0.6463170534799015,-0.1888688717077777,0.4392641459602254,-0.5603197832268343,-0.199085588973234,0.2577388645800559,-0.9659550691841956,-0.0223937938353306,0.3703818371384633,-0.9034009341106998,-0.1452034892389994,0.3192155083011878,-0.5523807556976603,-0.1550124753407512,0.2610835228595329,-0.5446657421607373,-0.1306058606770041,0.0725044591173522,-0.9537206087988606,-0.0470949142361213,0.1859247017442049,-0.8292173891024582,-0.1886407150517064,0.1605204693880089,-0.5012752597740241,-0.1536202301511738,0.1119009262090759,-0.4926983949362177,-0.0960079607160665,-0.1049524827051693,-0.8863517679283054,-0.0800943274860853,0.0164206775589607,-0.7564931251165227,-0.1672452963831841,0.02657091282375,-0.5129312536477237,-0.1384637185792391,-0.0118458475043948,-0.4916669381048088,-0.0913449882889068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.2717222028884656,-0.0783954414719477,-0.0959497882289167,0.521852594816032,-0.4059634320755482,-0.1238540607434739,0.6512404179653095,-0.6938199048870555,-0.1476110181449819,0.7615579011503125,-0.891180168636778,-0.1468100398053184,0.4237922333545962,-0.9003414785124845,-0.0196220786004045,0.5375971086290469,-0.9616072822733818,-0.1411980664866243,0.4901331185695651,-0.6794777139267865,-0.185677679592306,0.4292285797209926,-0.5889676067197813,-0.1952917215485695,0.2412867849652591,-0.9702326449240236,-0.020719607256469,0.3559065258666677,-0.9237551625849728,-0.1456610649388455,0.3079732128157721,-0.5743710797019775,-0.1604751630769053,0.2508073618949149,-0.5568555947342436,-0.1368306720724237,0.0581827608339577,-0.9465866880995384,-0.0464396003076467,0.1698273431607008,-0.8281249786787447,-0.1902624171103178,0.1492798909497127,-0.5094406825000717,-0.1598916255623866,0.1045631298832806,-0.5040150203328135,-0.1024929155615308,-0.1159690119279457,-0.8728697097624329,-0.0791819366106367,0.0010514381176327,-0.7584461064354482,-0.1676633055007868,0.016680988210652,-0.5211945176398425,-0.1371534347793173,-0.0179927125292419,-0.5022987731249001,-0.0867321257175116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.2971556396656791,-0.0861820478707912,-0.0960359803387953,0.5360794641269259,-0.4129571318095854,-0.1258456477075892,0.6487400623177676,-0.6973410698355266,-0.1506881427427277,0.7658105143886914,-0.8877849273274336,-0.1500759597223488,0.4296179417495467,-0.8946472977772568,-0.0218201583512347,0.5479807544996835,-0.9258861455870908,-0.1373592593114913,0.4928289870876201,-0.6498454062038266,-0.1790181908524065,0.4283355889391971,-0.5938395218490881,-0.1932818639003295,0.2483075681415846,-0.968411935181041,-0.0228402145901402,0.3695150124915162,-0.8967758621548767,-0.144586864412498,0.3162261804334964,-0.5685433297504897,-0.1595220843836073,0.2564818945096563,-0.5946562985079361,-0.1395363282132041,0.0703273759727767,-0.9399184392298804,-0.0476274350722487,0.1789418516518971,-0.7926329695637867,-0.1848960266903094,0.1616390453343121,-0.5015086057086288,-0.1584470689656905,0.1183638009220624,-0.5429808778802777,-0.1086959975260054,-0.0898765283515397,-0.8646149448137814,-0.0801347855167728,0.0216363817349841,-0.7220589921332352,-0.1652295341516146,0.0348575334013951,-0.5103582529756451,-0.1417073314212884,-0.007582053960747,-0.5294236636594231,-0.0999374723254906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.2834233468363462,-0.0843100998404865,-0.0943236688615422,0.5287453885636126,-0.4199062375493309,-0.1221413168135532,0.6454891414860294,-0.7049784852715606,-0.1449342243347622,0.7617038119512817,-0.8901185520565691,-0.1420692251959339,0.4271238551496907,-0.8923378266705757,-0.0260693842708861,0.5452778508697708,-0.9339412907058622,-0.1379921897568454,0.4902360618817704,-0.6535143214624849,-0.1763183297198158,0.4286333481400803,-0.6046036249637362,-0.1894133724386776,0.2454224044961802,-0.9690380733246002,-0.0270750035763596,0.3663533064122425,-0.8969572430010698,-0.1420216573159175,0.3143488084321062,-0.5616192229677252,-0.1509923171317115,0.2557958549483816,-0.5900277853233209,-0.1301336862884793,0.0669831951604438,-0.9432938160580104,-0.051362657205473,0.1794678804850947,-0.8080441845608628,-0.1804915820071195,0.1612344781162831,-0.508461928121312,-0.1465919103741263,0.1135991298004643,-0.5419809517541558,-0.0956559158700611,-0.0952595078937519,-0.8676381315000224,-0.0838491943923156,0.0189830687991502,-0.725749652932053,-0.164258014343333,0.0336279511392011,-0.5116255070224589,-0.1378154685750632,-0.0108236239680675,-0.5276585275804477,-0.0959957659113348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.2821068154033743,-0.0851722490854334,-0.094238106945411,0.5287646373013632,-0.4177068208246386,-0.1226147970471902,0.6463757383963471,-0.7026551881978472,-0.1463474883322449,0.760635897638802,-0.892748816896995,-0.1444146431178081,0.4298905434715389,-0.890973414707119,-0.0251979853027729,0.5466589062604909,-0.936366573696902,-0.1387673126447317,0.4931267289124225,-0.6552265629169925,-0.1786205243584065,0.4326485123798734,-0.6002085202953183,-0.19202224039361,0.2490101418835069,-0.9681368449440416,-0.0265518116322119,0.3689930091608867,-0.8966678640059996,-0.1421278520013173,0.3179028471197805,-0.5625119525193526,-0.1516361526477281,0.2591176009974463,-0.5864262951461794,-0.1307477868751195,0.0705386405502726,-0.9440258215143466,-0.0515397638220028,0.1822147372392492,-0.8062717259078156,-0.181342824462134,0.1647939591018415,-0.5074282659004673,-0.1482315087305163,0.117719635573791,-0.5379607626440729,-0.0973824460388607,-0.0926904962762155,-0.8702813215556359,-0.0848733031140133,0.0211884002860091,-0.7223910894511799,-0.1659472452750353,0.0363664814013537,-0.5083003932919854,-0.1403486401151746,-0.0071492927600289,-0.5240584692653412,-0.0988094598781047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.2853244815787609,-0.0854714956024499,-0.0914623899327357,0.5311451660158902,-0.4177821734831935,-0.1184576550069844,0.6484058594230045,-0.7001899150485036,-0.1411692882233973,0.7624842834678457,-0.888016964955615,-0.1385167756379795,0.4300589532347119,-0.8915388585826721,-0.0254785264154447,0.5478874924132939,-0.932364094910092,-0.1378302051058927,0.4945078234991431,-0.6528524917636627,-0.1771269239344589,0.4337174964678155,-0.599509484938939,-0.1903403367479095,0.2497212599526497,-0.967924488549918,-0.0275948689621989,0.3697571902064658,-0.8907042961106222,-0.1407827323180002,0.3183299442001697,-0.5605536818805795,-0.1495096219378081,0.2597992100600446,-0.5864799450024049,-0.1289548652700039,0.0723228663674756,-0.9416729327073574,-0.0528979807174265,0.1839697606539942,-0.7977497347643769,-0.1795283532841325,0.1656795858378571,-0.5040304054439151,-0.1465868305965285,0.1183740335739386,-0.5370481165361097,-0.0969568706168323,-0.0882456909125202,-0.866114032856693,-0.086466456380333,0.0252969458583693,-0.7149784020482337,-0.1652433138459473,0.0399254944929737,-0.5043841946068867,-0.1398336528933222,-0.0037971717587498,-0.5208113103581476,-0.0990763664157382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.2967408710373838,-0.0798756373717408,-0.0940652256375726,0.5527558812011314,-0.4299867610218632,-0.1209588525561393,0.6851783460642561,-0.7202186117968373,-0.1430167423423034,0.8223305244344895,-0.8972400961442704,-0.1381414601918481,0.4374706895900547,-0.8867882779832644,-0.0223527919673874,0.5512226485623871,-0.9283079808415636,-0.1338747811891835,0.4904945190823673,-0.6459780404003779,-0.171316350600425,0.4305794460220549,-0.6212827555629368,-0.1862952127471076,0.2543912965208909,-0.9668279786744288,-0.0229940841682838,0.371673954873435,-0.893186914341418,-0.1376638114509776,0.3175255072101086,-0.5574764777613188,-0.1458466885643105,0.2646823893750758,-0.61035126499092,-0.1259564728684844,0.0751241224698206,-0.94294566680638,-0.0477718778969261,0.1839824297910933,-0.804710052995619,-0.1754628194242341,0.1686814389969589,-0.5093269811721278,-0.142343496494203,0.1253050083535543,-0.5650060327892737,-0.0942500993793164,-0.0828577343806955,-0.8719715076423121,-0.0813749623034063,0.0252580320371021,-0.7133922091236454,-0.160671271941011,0.0399811085368119,-0.5052188890619606,-0.1384430913556613,-0.0066588970282717,-0.5394323499354269,-0.1016797330862667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
