f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,num_hands,label,timestamp
0.0,0.0,0.0,0.3761434853076935,-0.013405295088887215,-0.20666158199310303,0.7464959621429443,-0.2748696506023407,-0.2647361159324646,0.9819030165672302,-0.6130942106246948,-0.3087480068206787,1.1555801630020142,-0.9288074374198914,-0.34831979870796204,0.4702145457267761,-0.8678538799285889,-0.10689033567905426,0.4750634729862213,-1.3746910095214844,-0.2565305829048157,0.379720538854599,-1.4009593725204468,-0.39446812868118286,0.2700154483318329,-1.2404019832611084,-0.4684380888938904,0.155510812997818,-0.9853454828262329,-0.0700758844614029,0.08319412171840668,-1.43368399143219,-0.20657795667648315,0.005762028973549604,-1.488690972328186,-0.35376837849617004,-0.0397261418402195,-1.3871058225631714,-0.45591357350349426,-0.10275440663099289,-1.0048531293869019,-0.06574410200119019,-0.17299020290374756,-1.3865470886230469,-0.21396154165267944,-0.26156795024871826,-1.4805294275283813,-0.3468075394630432,-0.3061918616294861,-1.4338064193725586,-0.42821353673934937,-0.3192126750946045,-0.9430041313171387,-0.07631945610046387,-0.45951586961746216,-1.3042298555374146,-0.19886578619480133,-0.6040098071098328,-1.511246919631958,-0.2780016362667084,-0.6897639036178589,-1.6164575815200806,-0.3289099633693695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hola,2025-10-17T12:49:48.157762
0.0,0.0,0.0,0.1765664666891098,-0.010480804368853569,-0.170400008559227,0.31724849343299866,-0.14919739961624146,-0.28056973218917847,0.37664729356765747,-0.31420618295669556,-0.3768366575241089,0.4370858669281006,-0.42330271005630493,-0.46823129057884216,0.45878204703330994,-0.8007184863090515,-0.19658702611923218,0.652377724647522,-1.1577194929122925,-0.31100866198539734,0.7526067495346069,-1.3695987462997437,-0.3979625999927521,0.8194097876548767,-1.5552542209625244,-0.46083852648735046,0.32596519589424133,-0.9252769947052002,-0.19393068552017212,0.48301342129707336,-1.3714975118637085,-0.30003347992897034,0.5502609610557556,-1.6681468486785889,-0.3811783790588379,0.5986687541007996,-1.9253120422363281,-0.43743765354156494,0.16927646100521088,-0.9410380125045776,-0.20786991715431213,0.27360811829566956,-1.378581166267395,-0.3117273449897766,0.3164658546447754,-1.6701509952545166,-0.38651415705680847,0.36034253239631653,-1.9217665195465088,-0.43517932295799255,-0.011170274578034878,-0.8654765486717224,-0.2347920835018158,0.029393233358860016,-1.1889121532440186,-0.3305971920490265,0.034569259732961655,-1.395231008529663,-0.37228843569755554,0.05637941509485245,-1.5942341089248657,-0.3962036371231079,0.0,0.0,0.0,0.3121744692325592,-0.08892596513032913,-0.1639539748430252,0.5817320346832275,-0.3199343979358673,-0.2609896659851074,0.7851149439811707,-0.5743361115455627,-0.34159865975379944,0.9999842643737793,-0.7682203054428101,-0.42645639181137085,0.38552790880203247,-0.859860897064209,-0.2147584706544876,0.5031076073646545,-1.2739830017089844,-0.3388523757457733,0.5675967931747437,-1.527506709098816,-0.4263269007205963,0.6151626110076904,-1.7477633953094482,-0.4878844916820526,0.16895325481891632,-0.9615606069564819,-0.21646243333816528,0.2496451884508133,-1.4689058065414429,-0.3312414884567261,0.2990320324897766,-1.7892032861709595,-0.41611796617507935,0.3293147683143616,-2.055086135864258,-0.47446444630622864,-0.044711899012327194,-0.9520836472511292,-0.23244912922382355,-0.024213135242462158,-1.4602911472320557,-0.3478959798812866,-0.013630792498588562,-1.7729333639144897,-0.42584967613220215,0.00954961683601141,-2.039581060409546,-0.47533097863197327,-0.24868814647197723,-0.8510419130325317,-0.25912803411483765,-0.29192185401916504,-1.2301208972930908,-0.3703986406326294,-0.3088289499282837,-1.467694878578186,-0.4241483211517334,-0.30494925379753113,-1.6871943473815918,-0.4536314010620117,2,Hola,2025-10-17T12:49:48.284792
0.0,0.0,0.0,0.31961750984191895,-0.08765892684459686,-0.04506352171301842,0.585554301738739,-0.29555267095565796,-0.08508376777172089,0.7334622740745544,-0.5524078607559204,-0.13039368391036987,0.9031779766082764,-0.7278339862823486,-0.17441944777965546,0.42537814378738403,-0.9644746780395508,-0.06112731620669365,0.46178945899009705,-0.6888852119445801,-0.1456681787967682,0.46188896894454956,-0.449644535779953,-0.2341090738773346,0.4549925625324249,-0.33671891689300537,-0.29467126727104187,0.15760134160518646,-0.9837630391120911,-0.08586080372333527,0.22385810315608978,-0.600201427936554,-0.12355911731719971,0.24025526642799377,-0.34939640760421753,-0.16917400062084198,0.23268868029117584,-0.2575196325778961,-0.22044841945171356,-0.07853272557258606,-0.8986381888389587,-0.11308327317237854,-0.004010031931102276,-0.6039450168609619,-0.15587617456912994,0.031064676120877266,-0.37752076983451843,-0.13953985273838043,0.025291502475738525,-0.29001548886299133,-0.14061671495437622,-0.28603145480155945,-0.7709605693817139,-0.1463061273097992,-0.2157646119594574,-0.5661224722862244,-0.16741207242012024,-0.16672228276729584,-0.379317045211792,-0.11806327849626541,-0.15696574747562408,-0.30518707633018494,-0.0808432325720787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hola,2025-10-17T12:49:48.330399
0.0,0.0,0.0,0.3060963749885559,-0.09145604819059372,-0.10428497940301895,0.556365430355072,-0.30986475944519043,-0.17873071134090424,0.7091354131698608,-0.5175826549530029,-0.250095009803772,0.8668926358222961,-0.6960413455963135,-0.3197573125362396,0.315647155046463,-0.9640417695045471,-0.1283034235239029,0.2704068720340729,-0.771038293838501,-0.24913528561592102,0.24865074455738068,-0.5674286484718323,-0.3600772023200989,0.2544819712638855,-0.4841081500053406,-0.4332813620567322,0.028731530532240868,-0.9892708659172058,-0.14323978126049042,-0.009587308391928673,-0.7987991571426392,-0.2244144231081009,-0.0172963235527277,-0.5985455513000488,-0.27877935767173767,-0.009473220445215702,-0.4703599214553833,-0.3247244656085968,-0.22742708027362823,-0.9035156965255737,-0.1678675413131714,-0.2635006010532379,-0.7582671642303467,-0.25490057468414307,-0.2513376772403717,-0.5641213059425354,-0.24452617764472961,-0.2311762571334839,-0.4471892714500427,-0.23685628175735474,-0.4409545660018921,-0.7572426199913025,-0.2031531035900116,-0.4824758768081665,-0.6813615560531616,-0.26123955845832825,-0.45972132682800293,-0.5056015849113464,-0.22229883074760437,-0.4374876320362091,-0.39107558131217957,-0.18425922095775604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hola,2025-10-17T12:49:48.431261
0.0,0.0,0.0,-0.5082388520240784,0.10721959918737411,-0.18676359951496124,-0.9805284142494202,-0.016920918598771095,-0.297789603471756,-1.285129427909851,-0.1991765946149826,-0.3839663863182068,-1.5776512622833252,-0.3659760355949402,-0.46815675497055054,-1.0144802331924438,-0.6672143936157227,-0.3669912815093994,-1.026480793952942,0.10862725973129272,-0.5687182545661926,-1.0091643333435059,0.5729348063468933,-0.6978089213371277,-0.9905180931091309,0.722856342792511,-0.7788106203079224,-0.6162736415863037,-0.6815857291221619,-0.39452219009399414,-0.6639300584793091,0.21700815856456757,-0.5546317100524902,-0.698951244354248,0.6807751655578613,-0.6112551689147949,-0.7065585851669312,0.8854290843009949,-0.665831446647644,-0.22366507351398468,-0.5679615139961243,-0.4291735887527466,-0.3292642831802368,0.30047672986984253,-0.6152039170265198,-0.3776097595691681,0.7114595770835876,-0.5861918330192566,-0.4046691060066223,0.8754953145980835,-0.5608412623405457,0.12526282668113708,-0.3702554702758789,-0.4781658947467804,-0.008789916522800922,0.29189738631248474,-0.6395735740661621,-0.08491925150156021,0.6455304622650146,-0.6021923422813416,-0.12796948850154877,0.8017421364784241,-0.5514566898345947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hola,2025-10-17T12:49:49.037084
0.0,0.0,0.0,-0.30664288997650146,-0.10072465986013412,-0.08832316845655441,-0.5390633940696716,-0.3585713803768158,-0.12429913133382797,-0.7197471857070923,-0.6369335055351257,-0.1550067812204361,-0.9107401371002197,-0.830592155456543,-0.17934150993824005,-0.522813618183136,-0.829735279083252,0.0106969578191638,-0.6556475758552551,-1.1185963153839111,-0.038727760314941406,-0.7472936511039734,-1.2343562841415405,-0.11463230103254318,-0.8491379022598267,-1.3524806499481201,-0.18945932388305664,-0.34984803199768066,-0.9367638826370239,-0.008936931379139423,-0.4939671456813812,-1.2380146980285645,-0.06037088856101036,-0.6013515591621399,-1.3649412393569946,-0.15472082793712616,-0.7248169779777527,-1.4729644060134888,-0.2406308352947235,-0.16968199610710144,-0.9436935186386108,-0.044859495013952255,-0.2645857334136963,-1.2822102308273315,-0.12180637568235397,-0.35220351815223694,-1.4241408109664917,-0.182336688041687,-0.44491684436798096,-1.4969950914382935,-0.2322205901145935,0.055160459131002426,-0.897016704082489,-0.08905015140771866,-0.009470447897911072,-1.192443609237671,-0.172423854470253,-0.09280253201723099,-1.293045163154602,-0.206898033618927,-0.19841663539409637,-1.3183015584945679,-0.2334492802619934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hola,2025-10-17T12:49:49.162241
0.0,0.0,0.0,-0.33765825629234314,-0.024661561474204063,-0.13332948088645935,-0.6010757684707642,-0.26207420229911804,-0.20925027132034302,-0.7847923040390015,-0.5354552268981934,-0.270704060792923,-0.990909218788147,-0.6815938353538513,-0.3319101333618164,-0.5538050532341003,-0.7802448272705078,-0.12711936235427856,-0.7289321422576904,-1.124502182006836,-0.2214028388261795,-0.8339114189147949,-1.3546620607376099,-0.307095468044281,-0.9299273490905762,-1.5732653141021729,-0.372901976108551,-0.38644859194755554,-0.9115455746650696,-0.14050649106502533,-0.5599214434623718,-1.288203477859497,-0.2296667993068695,-0.672917902469635,-1.553078055381775,-0.3200004994869232,-0.7784469723701477,-1.7963502407073975,-0.3850804567337036,-0.19506825506687164,-0.9389157891273499,-0.16721250116825104,-0.2980441749095917,-1.3351874351501465,-0.269536554813385,-0.36868974566459656,-1.6149569749832153,-0.34298065304756165,-0.44292977452278137,-1.8713065385818481,-0.391023188829422,0.013648627325892448,-0.8823764324188232,-0.20127935707569122,-0.05185394734144211,-1.2035735845565796,-0.29343757033348083,-0.10659879446029663,-1.4214560985565186,-0.3244284689426422,-0.16719132661819458,-1.6368961334228516,-0.34068673849105835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hola,2025-10-17T12:49:49.252627
0.0,0.0,0.0,-0.3223595917224884,-0.03195876255631447,-0.13456904888153076,-0.5830443501472473,-0.28229638934135437,-0.2068823277950287,-0.7674074769020081,-0.5548086762428284,-0.2655443251132965,-0.9695940613746643,-0.7152125239372253,-0.3245154023170471,-0.5287868976593018,-0.7989870309829712,-0.1477302610874176,-0.722077488899231,-1.2045679092407227,-0.25458231568336487,-0.8313475847244263,-1.4519249200820923,-0.33444204926490784,-0.918655276298523,-1.6826732158660889,-0.39189913868904114,-0.35746878385543823,-0.9195048213005066,-0.1634839028120041,-0.5500192046165466,-1.371713638305664,-0.25936728715896606,-0.6658823490142822,-1.6637686491012573,-0.34175604581832886,-0.7606572508811951,-1.9162226915359497,-0.4005647301673889,-0.16445164382457733,-0.9340348839759827,-0.19464784860610962,-0.28160664439201355,-1.3863959312438965,-0.30215659737586975,-0.35140156745910645,-1.6769003868103027,-0.36967480182647705,-0.4171847105026245,-1.9321014881134033,-0.4126751720905304,0.040865328162908554,-0.8797265291213989,-0.23501119017601013,-0.026616040617227554,-1.2275328636169434,-0.33660340309143066,-0.07443001121282578,-1.4645873308181763,-0.3764508068561554,-0.12735402584075928,-1.6860904693603516,-0.3987364172935486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hola,2025-10-17T12:49:49.337957
0.0,0.0,0.0,-0.3078175485134125,-0.03911229595541954,-0.12437164038419724,-0.5668290853500366,-0.2892056405544281,-0.1956302672624588,-0.7633874416351318,-0.541178286075592,-0.2564268112182617,-0.9755270481109619,-0.6656025052070618,-0.31904247403144836,-0.5142422914505005,-0.8121446371078491,-0.1360333412885666,-0.6871891617774963,-1.218999981880188,-0.23716901242733002,-0.7803020477294922,-1.4639695882797241,-0.31565868854522705,-0.8556644916534424,-1.6931111812591553,-0.37447619438171387,-0.3474196195602417,-0.924545168876648,-0.15657536685466766,-0.525363028049469,-1.3722811937332153,-0.24805353581905365,-0.6321444511413574,-1.656441569328308,-0.3297139108181,-0.7247662544250488,-1.9070241451263428,-0.38999107480049133,-0.1575254648923874,-0.9367783069610596,-0.19096097350120544,-0.2738875150680542,-1.3828588724136353,-0.2870975732803345,-0.34178638458251953,-1.667635202407837,-0.34786999225616455,-0.4083522856235504,-1.922226071357727,-0.390263170003891,0.046928245574235916,-0.8829559087753296,-0.23497553169727325,-0.028199417516589165,-1.2231231927871704,-0.32354381680488586,-0.08233074098825455,-1.4504895210266113,-0.3564800024032593,-0.13908731937408447,-1.667311668395996,-0.3771805167198181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hola,2025-10-17T12:49:49.438956
0.0,0.0,0.0,-0.30918100476264954,-0.0406467579305172,-0.12365127354860306,-0.588973879814148,-0.2659744322299957,-0.19487407803535461,-0.7876086235046387,-0.5196625590324402,-0.2557356357574463,-0.9911797046661377,-0.6432762145996094,-0.3173265755176544,-0.5253145098686218,-0.7982321381568909,-0.14039300382137299,-0.6979870200157166,-1.211084246635437,-0.2512340843677521,-0.7852041125297546,-1.4696485996246338,-0.33598899841308594,-0.8526518940925598,-1.7078598737716675,-0.3966825008392334,-0.35569700598716736,-0.9206587076187134,-0.1608327478170395,-0.5246008038520813,-1.3809168338775635,-0.2533341646194458,-0.6206660270690918,-1.6734533309936523,-0.3305325508117676,-0.7016186714172363,-1.9262446165084839,-0.3877146244049072,-0.1641908884048462,-0.9445962309837341,-0.19596761465072632,-0.26474058628082275,-1.388679027557373,-0.29198819398880005,-0.32403692603111267,-1.668592095375061,-0.34258127212524414,-0.3836723864078522,-1.9139902591705322,-0.37782585620880127,0.04694240912795067,-0.8943307399749756,-0.24169620871543884,-0.002725031692534685,-1.236214280128479,-0.3260094225406647,-0.0405004620552063,-1.46088445186615,-0.348576158285141,-0.08766746520996094,-1.6694811582565308,-0.36160793900489807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hola,2025-10-17T12:49:49.522391
