f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,num_hands,label
0.0,0.0,0.0,0.37078924935209323,0.025255405803486387,-0.1309752489051349,0.7556880453180354,-0.32106228685966537,-0.15324625849227788,0.9408814894936566,-0.7224589340686504,-0.16021020520296625,1.0279320622946986,-1.0097895850749317,-0.13269508783648373,0.6526648566293842,-0.7920554410980369,-0.10310109162435317,0.8312167844085796,-1.0605025617524788,-0.2316846156963565,0.6839139316713196,-0.6668420103934577,-0.24154249303620678,0.5859788702361685,-0.5828022531077547,-0.227998024049817,0.4392880263034653,-0.893490583774521,-0.0932770424738689,0.6010509326275829,-1.1082508007976555,-0.24212934607345915,0.4591437868583395,-0.6176455342972577,-0.226854560688386,0.38055001525625687,-0.6024351069809177,-0.1838593996750382,0.21780910258423103,-0.9431977235879508,-0.10691275649880806,0.3747259546354585,-1.143931360441784,-0.2891813791568456,0.27718734678026474,-0.6652997797122194,-0.20186981321883246,0.2035362486016844,-0.6281615311436383,-0.10121428600525324,-0.020264947908757432,-0.9841007058538892,-0.1258960073972288,0.13217906759402326,-1.1386633850410848,-0.23657139835440621,0.10441957171183228,-0.8025753762250132,-0.15904120865567375,0.039898064333960204,-0.7377581039744112,-0.07652387578171363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.37205754890229925,-0.012800581875811373,-0.11320889152321587,0.7592271832734363,-0.3403552675432415,-0.12493661861068753,0.9386425281436869,-0.722422604234762,-0.12395285634996105,1.0016745932394058,-1.0216785842122473,-0.08805671930088653,0.6534461617862997,-0.8028864339231522,-0.052911613337708704,0.8096059537905397,-1.0413895335027232,-0.1704764888474474,0.6788692522575313,-0.6605376683054083,-0.1863365874816301,0.5931101057168766,-0.5952586096644373,-0.17672623505010127,0.4460975830017134,-0.893958525804374,-0.04283807397280939,0.5926085879989312,-1.0933719854846984,-0.18667018746135866,0.4677711706565586,-0.6433634329331592,-0.18765818119799113,0.3858250150387139,-0.6361561915560633,-0.1534514728802608,0.23646573175391886,-0.9455904519029965,-0.05435012353174411,0.3838618657036694,-1.1329814103035374,-0.22434608327649516,0.28911142367261644,-0.6782075452328351,-0.14373271482637046,0.21025510772916378,-0.6390922290571476,-0.04708289898770145,0.004456813973865667,-0.9966216042299693,-0.07028468815795552,0.1526844249552277,-1.1368599332154727,-0.16541664963739328,0.12113977804954354,-0.8106406694083078,-0.08482261024985047,0.05588422405964295,-0.7441559754586338,0.001552756196997834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.3608680928988279,-0.004224508682125059,-0.1254332623948611,0.7503670299253338,-0.3139466531083972,-0.1419562208752908,0.9434844638495224,-0.6763295886536317,-0.14536891132271834,1.0153301231317786,-0.9711119871651959,-0.11175814128645115,0.6750444218557562,-0.7804550750598702,-0.045468060842842224,0.8322380081849174,-1.0112686143177803,-0.17098642104209089,0.6980145515936242,-0.6357114466519489,-0.19703859707646762,0.6195142731831217,-0.5734510957740444,-0.1925197565676757,0.4743854764685499,-0.8797628401491625,-0.031237234326779776,0.6079789468404094,-1.0647549660490807,-0.17421312813100906,0.47883126287953687,-0.6233422888214666,-0.17303163357556622,0.4132368584929264,-0.6218570940823773,-0.13582230107206986,0.2683980513954198,-0.9422470136406771,-0.04372952282706286,0.4055308202309331,-1.1035113976131679,-0.2101559192118814,0.30474664025493314,-0.6679670973708226,-0.1330323121114842,0.24164635016586283,-0.6411155094148961,-0.03853094360200851,0.04363281247448119,-1.0013295669334192,-0.06313717179177318,0.18694863329438674,-1.113976472674996,-0.15445160498928723,0.14141542813413635,-0.8035549939198998,-0.07719641144187485,0.0771140796881209,-0.7480655634032376,0.007379137119357091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.362368344533315,-0.007284845809225559,-0.12441381521802515,0.7485427193888788,-0.31145095549044705,-0.1428674707735411,0.9343449975483791,-0.6667856251587585,-0.1487658155298178,1.0020347420484925,-0.9609852362361775,-0.11892145770581833,0.6643072951800704,-0.7790383495737129,-0.05379672428889636,0.8301170515373015,-1.0037315102916984,-0.17590565150188206,0.6916869587900707,-0.6326509988583436,-0.1956955168083519,0.6023553916184788,-0.5759391633988724,-0.18705946904615817,0.46900176952662637,-0.8822075446920666,-0.04179938120700336,0.6105894579895219,-1.0591228897109037,-0.18170707841466124,0.4783863485855789,-0.6205110275815737,-0.17889930074599605,0.4049417561198968,-0.6244683343227782,-0.14165486339919367,0.2652525087806362,-0.9433860092773624,-0.054864069917536784,0.4098849627573705,-1.0980471517329213,-0.22111285188994337,0.30921465835189593,-0.6641896420899774,-0.1440855832210091,0.23840640891470327,-0.6435189968137426,-0.050104537585692846,0.04036554410518369,-0.9969580175568895,-0.07419298450493314,0.19078914462760174,-1.114908857541219,-0.16704608507918145,0.14857491129880085,-0.8070928367867596,-0.08833141631020461,0.07846483839731586,-0.7512285604811614,-0.0030813650836481023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.3704140401394313,0.0151744185587178,-0.1262402850102875,0.7722889903195455,-0.295255811875496,-0.14011573703541588,0.9611332680076525,-0.6704567238718093,-0.1396961017590655,1.0217361552510345,-0.9689377404047321,-0.10241799427907924,0.6882791252185858,-0.7675332848375824,-0.051279651724322174,0.8496444480152725,-1.000680822046438,-0.1744467385804579,0.7067440432780525,-0.6247650152270853,-0.19681046389328993,0.6239728484001145,-0.561343245280283,-0.19096515876255643,0.48644954484313974,-0.8729570252413806,-0.03623358115921786,0.6259595116211928,-1.0664564260196665,-0.18089030610329673,0.4891297242995032,-0.622262947739784,-0.17947036863771915,0.417356782527806,-0.6169427702691015,-0.14214995473558042,0.280018416633574,-0.9403391141763446,-0.04681162347366242,0.42130911674222804,-1.1134334256631175,-0.2156615165957359,0.31521607199771007,-0.671192353349237,-0.13611819869869393,0.2464608595528837,-0.6401243714485458,-0.04017023559617546,0.05303203387152184,-1.0058239178414443,-0.06401394918555703,0.1969524290606374,-1.1284849817355842,-0.1575502329224563,0.1486544645099777,-0.8130310407524385,-0.07923161189439168,0.0823366686424967,-0.7550605531096557,0.005285793436557546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.37579293380703277,0.020354695328236385,-0.11803835431362449,0.780272063672263,-0.2846486581875145,-0.13147095321994065,0.9773527097537292,-0.6600559585256076,-0.1336312066668741,1.0384269234861077,-0.9633856368175765,-0.1007206199354773,0.706025026138245,-0.744784435839655,-0.04850370583288207,0.8681951961613247,-0.9783988541507822,-0.17248922394995683,0.7228309846518044,-0.6086101165965135,-0.192615590505422,0.6358879065141086,-0.5353704004268168,-0.18360729979139884,0.5018659933364934,-0.8640463253757926,-0.03942679719384584,0.6443170491190335,-1.05461067473261,-0.18244627687190673,0.4997840919758944,-0.6135579108616367,-0.17661663819315135,0.4241112493501503,-0.6024176481114388,-0.1365641228630644,0.29231393490093366,-0.9417243321971044,-0.05595998008048033,0.43989923938004394,-1.106809995119703,-0.22630525098019316,0.3248652949670088,-0.66744895463823,-0.14531073140454068,0.25020600616569,-0.6339541559239003,-0.04794323887373117,0.0618653466368394,-1.0128859124508482,-0.07825477612917435,0.21907850354755853,-1.1349021598242308,-0.17369809398503958,0.16388656356715833,-0.8189478545339434,-0.09426319885933754,0.09014253750070687,-0.7595950982194783,-0.008592747687463683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.3833494510145458,0.037189466265685894,-0.11375894561889159,0.7993880801475876,-0.2600804083262432,-0.12249455762688781,0.9928153160173296,-0.6421957119434796,-0.12012968700328831,1.0568017192977315,-0.9398446357520293,-0.08318542642549831,0.7215258432526462,-0.7355634308558061,-0.04974049425368179,0.886058341599438,-0.9728900938112862,-0.17208248686247224,0.7367638849894159,-0.6016745610008725,-0.19189134556551404,0.6515999493306982,-0.5240147469167515,-0.18359263548986088,0.5140849735844057,-0.8567057178873825,-0.04209457059747236,0.6624124598491113,-1.055984262810082,-0.18741371153166111,0.514022193557903,-0.6138128224772783,-0.184001478896208,0.4334673910818424,-0.5908914004738851,-0.14518085066309605,0.3027633243323895,-0.9371207459648142,-0.058577671380549846,0.4532956135404381,-1.1151659540411953,-0.23073577953718719,0.3339513096158943,-0.6688433983291511,-0.14972812511942965,0.2553762496108083,-0.6215617466709424,-0.05188586099661915,0.06821819823248555,-1.011993758620906,-0.08010125068692119,0.2256497096402739,-1.140799288929473,-0.17772790177714815,0.16897448135406407,-0.8206655077882004,-0.09845030925588413,0.0945006549042258,-0.7538378147548801,-0.012664484665543452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.3802533002265374,0.03871734959765173,-0.10701414106374409,0.7910807060891599,-0.25444468215270044,-0.11315003418308296,0.9895759192390269,-0.6153696213290039,-0.11092767389298276,1.0623625103169054,-0.9060894935066491,-0.07493066336235382,0.7279029171731699,-0.728512604082079,-0.03741935970333667,0.8914017605579538,-0.9457755707757529,-0.16012920895906038,0.737722472063364,-0.5817696524243816,-0.18340014531249513,0.6519119922722739,-0.5100300011138892,-0.17748697950829742,0.5221862079842885,-0.8521714393445197,-0.033547014121660605,0.6681524190449492,-1.031352332877483,-0.1769069338026923,0.5142954473659722,-0.5939964601464798,-0.17459613380721697,0.43465296242906637,-0.5752927460369275,-0.13693893703132948,0.3116816324864221,-0.9363525879558823,-0.05446455662819283,0.4630869961515726,-1.0952800918073375,-0.2264094820957914,0.33729425670795044,-0.6544922040680053,-0.1489820168632201,0.25705730735060595,-0.6133773125362668,-0.05341285983315971,0.07927294590645222,-1.014020742383848,-0.0800448945750101,0.2403923568692951,-1.1267888057441653,-0.17880757959373478,0.17838131920322112,-0.8119008710094924,-0.10205938510206751,0.10002132891994579,-0.7526536335992368,-0.01756746110479226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.3836563815640335,0.03855809060437411,-0.11087675514541225,0.7951283430030951,-0.2490836818097761,-0.11998136343121425,0.9932863688443347,-0.6149256189467694,-0.11876562206293177,1.0685102478447843,-0.9078703881179955,-0.08452175658157206,0.7225565542188216,-0.72953773947867,-0.04773966797962137,0.8925621788092023,-0.943379199691274,-0.16665744431873425,0.7368844173599293,-0.5829979511620482,-0.18607287531664035,0.646433213527897,-0.5146112435961698,-0.17837241004725732,0.5205834114427524,-0.8528275149802356,-0.04096512447511782,0.6724765684754284,-1.0342994019716518,-0.1823540799574158,0.5177890171544761,-0.602836348792001,-0.18093015147995561,0.43586474697359967,-0.5853219002877527,-0.14499076158500668,0.3116618317561446,-0.9349840485542072,-0.057218556031767114,0.4677202105664697,-1.1008032767314415,-0.22752907975537226,0.34183884380729185,-0.6614966650934566,-0.14941313681642124,0.2595488179660541,-0.6165748731650114,-0.05390301582325282,0.07804247287215155,-1.0109708720299377,-0.07797147844208194,0.24158365222050474,-1.131422851816431,-0.17651226435063017,0.1827930001191865,-0.8161890826349889,-0.09880925968374654,0.10513903577659528,-0.7509283299542121,-0.013781734057180826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
0.0,0.0,0.0,0.38382615819503596,0.06526999737610885,-0.12079811812316468,0.8080475464849811,-0.23304732467557562,-0.13002043641962888,1.0133414033429888,-0.6125196959193598,-0.126339504561955,1.0855198537079942,-0.9087426388566175,-0.08803884598113881,0.7359736276951527,-0.7211672185992005,-0.057706946584546795,0.9120643605374613,-0.9400349221001468,-0.1783106278789631,0.7517517387575375,-0.5724154410413962,-0.19578503478116557,0.6566091334489119,-0.5031055191260583,-0.18661387806550975,0.5291234415718999,-0.8473131395831008,-0.04570368769516057,0.684792639616087,-1.0314546775194715,-0.1912412740725301,0.5264780298134232,-0.5900174340179102,-0.18819252569203615,0.4441249497257947,-0.5746690936186404,-0.1501322746767615,0.3190709219432935,-0.9325817270997654,-0.0577764656030733,0.4790905608575808,-1.0946818254308888,-0.23235863867117781,0.3503887692468212,-0.6478602019833742,-0.15277188098444022,0.2674238916814292,-0.6063337287727228,-0.05588154638609506,0.08668558596275588,-1.0155097977724896,-0.07509015604496164,0.2556035254051895,-1.1289926754029243,-0.1771225348444547,0.19105802152003107,-0.8079581391966096,-0.10059589384892373,0.11052306808695099,-0.7472685253873408,-0.016545248501940755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,A
